,bedrooms,beds,accommodates,host_listings_count,host_total_listings_count,bathrooms,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,latitude,longitude
8064,3.0,6.0,8.0,1.0,3.0,2.0,5.0,1125.0,5.0,5.0,1125,1125,6,18,23,209,15.0,3.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.22,30.0,21000.0,35.36838,24.47218
8065,2.0,4.0,5.0,4.0,4.0,2.0,3.0,28.0,3.0,3.0,28,28,7,24,43,234,59.0,9.0,0.0,9.0,4.73,4.59,4.75,4.9,4.85,4.76,4.69,0.87,54.0,8100.0,35.51183,23.96971
8066,1.0,1.0,2.0,3.0,3.0,1.0,3.0,28.0,3.0,3.0,1125,1125,0,21,44,123,54.0,2.0,0.0,2.0,5.0,4.96,4.94,4.96,4.98,4.76,4.94,0.78,12.0,960.0,35.512486,24.045897
8067,1.0,2.0,3.0,1.0,4.0,1.0,3.0,30.0,3.0,3.0,30,30,28,58,88,363,1.0,0.0,0.0,0.0,4.9,4.9,4.9,4.9,4.9,4.8,4.8,0.05,0.0,0.0,35.19152,25.68146
8068,2.0,5.0,6.0,5.0,14.0,1.0,1.0,1125.0,1.0,2.0,1125,1125,0,22,46,277,18.0,2.0,0.0,2.0,4.78,4.5,4.67,4.56,4.72,4.78,4.61,0.32,12.0,948.0,35.3074408,25.3845535
8069,3.0,4.0,6.0,1.0,1.0,3.0,4.0,1125.0,4.0,4.0,1125,1125,29,45,62,209,27.0,11.0,0.0,12.0,5.0,5.0,5.0,4.93,4.96,4.93,5.0,0.41,88.0,15840.0,35.5156614,23.9115
8070,2.0,3.0,4.0,1.0,2.0,1.0,3.0,1125.0,3.0,3.0,1125,1125,30,60,85,310,45.0,11.0,0.0,11.0,4.78,4.71,4.33,4.89,5.0,4.71,4.64,0.65,66.0,4686.0,35.45647,24.168436
8071,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1125.0,2.0,4.0,1125,1125,30,37,56,212,48.0,13.0,0.0,12.0,4.88,4.92,4.98,5.0,4.98,4.85,4.88,0.69,78.0,3666.0,35.51226,24.00509
8072,2.0,2.0,4.0,3.0,4.0,1.5,2.0,1125.0,2.0,2.0,1125,1125,29,59,89,364,3.0,1.0,0.0,1.0,4.67,4.33,4.33,5.0,5.0,5.0,4.67,0.04,6.0,900.0,35.2654,25.7208
8073,1.0,2.0,2.0,1.0,1.0,1.0,3.0,60.0,3.0,3.0,60,60,0,0,0,17,32.0,3.0,0.0,3.0,4.72,4.91,4.69,4.94,4.84,4.88,4.75,0.46,18.0,774.0,35.36597,24.49215
8074,1.0,2.0,3.0,4.0,4.0,1.0,2.0,30.0,2.0,2.0,30,30,0,21,51,302,9.0,0.0,0.0,0.0,4.78,4.44,4.78,4.89,4.89,4.44,4.44,0.13,0.0,0.0,35.36273,23.61007
8075,1.0,2.0,2.0,5.0,5.0,1.0,3.0,90.0,3.0,3.0,1125,1125,6,17,29,128,32.0,11.0,0.0,11.0,4.88,4.94,4.97,4.81,4.97,4.94,4.97,0.66,66.0,3168.0,35.51024,23.98955
8076,1.0,1.0,4.0,3.0,4.0,1.0,3.0,14.0,1.0,3.0,1125,1125,29,59,89,269,9.0,1.0,0.0,1.0,5.0,4.89,5.0,4.89,4.78,5.0,4.56,0.13,6.0,270.0,35.30889,25.38483
8077,1.0,1.0,4.0,3.0,4.0,1.0,3.0,14.0,3.0,3.0,1125,1125,30,60,90,365,12.0,0.0,0.0,0.0,4.75,4.42,4.92,4.83,4.83,4.75,4.75,0.17,0.0,0.0,35.30925,25.3834
8078,3.0,6.0,8.0,3.0,3.0,2.0,4.0,60.0,2.0,4.0,1125,1125,30,55,69,139,16.0,3.0,0.0,3.0,5.0,4.81,5.0,5.0,4.94,4.94,4.75,0.23,24.0,4320.0,35.23403,23.68424
8079,1.0,2.0,4.0,2.0,2.0,1.0,3.0,1125.0,2.0,3.0,1125,1125,13,43,61,127,21.0,5.0,0.0,5.0,4.9,4.95,5.0,4.81,5.0,4.57,4.95,0.48,30.0,2250.0,35.49775,23.70458
8080,5.0,8.0,10.0,43.0,97.0,3.0,1.0,1125.0,4.0,7.0,1125,1125,4,21,41,102,37.0,5.0,0.0,5.0,4.86,4.81,4.73,4.86,4.97,4.43,4.76,0.54,30.0,8700.0,35.34665,24.42118
8081,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1125.0,1.0,3.0,1125,1125,26,39,60,261,51.0,6.0,0.0,8.0,4.88,4.94,4.84,4.92,4.8,4.65,4.82,0.74,36.0,2124.0,35.51087,24.03545
8082,1.0,4.0,8.0,1.0,1.0,2.0,3.0,1125.0,3.0,3.0,1125,1125,23,53,83,238,4.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,6.0,408.0,35.11187,26.08187
8083,2.0,3.0,5.0,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125,1125,30,57,71,285,39.0,17.0,0.0,16.0,4.97,5.0,4.95,4.92,4.77,4.95,4.87,0.57,102.0,11628.0,35.20837,26.10639
8084,2.0,4.0,4.0,1.0,1.0,1.0,3.0,59.0,1.0,8.0,59,59,1,8,22,85,54.0,18.0,0.0,18.0,5.0,5.0,4.96,4.98,5.0,4.85,4.93,0.78,108.0,14580.0,35.57097,23.76592
8085,1.0,2.0,3.0,1.0,1.0,1.0,3.0,30.0,3.0,3.0,30,30,15,24,27,146,17.0,3.0,0.0,3.0,4.94,4.94,5.0,5.0,4.94,4.94,4.88,0.24,18.0,720.0,35.29090695,25.43643618
8086,5.0,6.0,11.0,6.0,10.0,3.5,4.0,1125.0,4.0,4.0,1125,1125,29,38,44,245,15.0,5.0,0.0,5.0,5.0,4.87,4.93,5.0,4.87,4.67,5.0,0.22,40.0,9880.0,35.33828,24.69705
8087,1.0,2.0,4.0,145.0,239.0,1.0,5.0,30.0,3.0,5.0,1125,1125,13,43,64,148,63.0,7.0,0.0,7.0,4.98,4.95,4.92,4.97,4.92,4.89,4.78,0.94,70.0,5600.0,35.35392,24.40089
8088,3.0,6.0,6.0,1.0,1.0,2.0,5.0,1125.0,2.0,5.0,1125,1125,19,39,62,260,26.0,5.0,0.0,5.0,4.88,4.81,4.92,5.0,4.96,4.85,4.88,0.38,50.0,4050.0,35.50648,23.99934
8089,4.0,6.0,8.0,274.0,276.0,3.0,1.0,1125.0,1.0,5.0,1125,1125,0,0,2,75,9.0,2.0,0.0,2.0,5.0,4.78,5.0,5.0,4.89,5.0,4.89,0.13,12.0,2280.0,35.34063,24.42116
8090,3.0,9.0,6.0,5.0,6.0,2.0,2.0,180.0,5.0,5.0,1125,1125,13,42,72,214,5.0,0.0,0.0,0.0,4.6,4.6,4.6,5.0,4.8,4.8,4.4,0.07,0.0,0.0,35.01878,24.80698
8091,2.0,2.0,4.0,25.0,30.0,1.0,1.0,1125.0,1.0,1.0,1125,1125,5,17,23,217,53.0,2.0,0.0,2.0,4.85,4.75,4.85,4.81,4.83,4.62,4.77,0.76,12.0,660.0,35.33892,25.14679
8092,2.0,2.0,4.0,3.0,3.0,1.5,4.0,1125.0,2.0,4.0,1125,1125,4,30,36,107,13.0,2.0,0.0,2.0,5.0,5.0,5.0,5.0,4.92,4.92,4.85,0.2,16.0,2688.0,35.18675,24.40299
8093,0.0,2.0,3.0,3.0,3.0,1.0,2.0,30.0,2.0,2.0,1125,1125,20,38,54,216,15.9,3.9,0.0,3.8,4.86,4.92,4.93,4.94,4.94,4.89,4.85,0.4,26.6,6336.0,35.33982,25.13147
8094,2.0,4.0,5.0,2.0,2.0,1.0,2.0,31.0,2.0,2.0,1125,1125,20,26,39,261,7.0,3.0,0.0,3.0,5.0,4.57,5.0,4.86,4.86,4.71,4.71,0.12,18.0,2826.0,35.32849,24.3497
8095,2.0,3.0,6.0,2.0,2.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,21,48,305,20.0,0.0,0.0,0.0,4.85,4.85,4.95,4.9,4.95,4.45,4.95,0.29,0.0,0.0,35.14713,24.66
8096,2.0,3.0,3.0,2.0,2.0,1.7,3.0,1125.0,3.0,3.0,1125,1125,0,0,0,0,28.0,7.0,0.0,7.0,4.93,4.93,4.93,4.93,4.96,4.61,4.89,0.41,42.0,0.0,35.20196,24.31091
8097,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125,1125,0,0,13,92,3.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04,0.0,0.0,35.3343,25.32219
8098,6.0,3.0,12.0,2.0,2.0,3.0,1.0,1125.0,1.0,1.0,1125,1125,24,54,79,338,24.0,7.0,0.0,7.0,4.38,4.25,4.08,4.54,4.63,4.67,4.29,0.43,42.0,33558.0,35.0196,25.85767
8099,1.0,1.0,4.0,4.0,17.0,1.5,3.0,1125.0,1.0,3.0,1125,1125,7,37,62,194,1.0,0.0,0.0,0.0,4.9,4.9,4.9,4.9,4.9,4.8,4.8,0.02,0.0,0.0,35.3323,25.30637
8100,1.9,2.0,2.0,2.0,2.0,1.5,1.0,1125.0,1.0,1.0,1125,1125,0,0,0,81,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01,0.0,0.0,35.03914,25.98252
8101,1.0,3.0,3.0,5.0,5.0,1.0,4.0,90.0,4.0,4.0,1125,1125,0,0,0,81,50.0,9.0,0.0,9.0,4.86,4.92,4.8,4.98,5.0,4.66,4.92,0.72,72.0,2376.0,35.32313,25.28705
8102,1.0,1.0,2.0,66.0,68.0,1.0,3.0,365.0,1.0,3.0,1125,1125,11,23,33,199,87.0,24.0,0.0,24.0,4.91,4.9,4.82,4.86,4.93,4.89,4.7,1.26,144.0,8640.0,35.51889,24.03691
8103,0.0,1.0,2.0,3.0,3.0,1.0,2.0,30.0,1.0,2.0,1125,1125,10,26,44,221,15.9,3.9,0.0,3.8,4.91,4.93,4.97,4.95,4.94,4.93,4.9,0.4,26.6,8892.0,35.33982,25.13147
8104,1.0,1.0,4.0,2.0,2.0,1.7,3.0,1125.0,3.0,3.0,1125,1125,30,60,90,365,41.0,9.0,0.0,9.0,4.93,5.0,4.78,4.9,4.95,4.8,4.9,0.59,54.0,0.0,35.50666,23.9877
8105,1.0,3.0,4.0,2.0,2.0,1.0,1.0,365.0,1.0,1.0,365,365,0,0,0,140,2.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04,0.0,0.0,35.41717,24.69258
8106,1.0,1.0,2.0,2.0,2.0,1.0,2.0,30.0,2.0,2.0,1125,1125,18,18,26,286,51.0,8.0,0.0,6.0,4.84,4.94,4.94,5.0,4.96,4.73,4.86,0.74,48.0,1680.0,35.33104,25.27778
8107,2.0,2.0,6.0,1.0,1.0,1.5,3.0,30.0,3.0,3.0,1125,1125,8,34,49,233,20.0,1.0,0.0,1.0,4.95,4.95,4.95,4.9,4.8,4.85,4.95,0.29,6.0,798.0,35.51211,24.00826
8108,1.0,1.0,4.0,9.0,10.0,1.0,2.0,1125.0,2.0,2.0,2,1125,0,21,51,190,30.0,6.0,0.0,6.0,4.83,4.93,4.77,4.97,4.97,4.83,4.83,0.43,36.0,3564.0,35.51099,24.0234
8109,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,0,12,287,70.0,17.0,0.0,17.0,4.74,4.74,4.94,4.94,4.91,4.76,4.73,1.0,102.0,6120.0,35.51087,24.01226
8110,1.0,2.0,3.0,4.0,4.0,1.7,6.0,1125.0,6.0,6.0,1125,1125,0,0,0,0,16.0,1.0,0.0,1.0,5.0,5.0,4.75,5.0,5.0,4.75,4.81,0.23,12.0,0.0,35.52687,24.07371
8111,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,0,0,263,21.0,3.0,0.0,3.0,4.81,4.62,5.0,4.76,4.86,4.48,4.76,0.3,18.0,1026.0,35.01259,25.7337
8112,1.0,3.0,4.0,2.0,2.0,1.0,3.0,60.0,3.0,3.0,1125,1125,0,21,51,184,36.0,6.0,0.0,6.0,4.97,4.94,4.89,4.94,5.0,4.92,4.92,0.52,36.0,2916.0,35.50777,23.97285
8113,2.0,2.0,4.0,50.0,57.0,2.0,3.0,59.0,3.0,3.0,1125,1125,2,30,56,166,12.0,1.0,0.0,1.0,4.42,4.5,4.58,4.83,4.5,4.58,4.25,0.21,6.0,498.0,35.02394867,24.76109505
8114,4.0,5.0,7.0,193.0,346.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,12,40,70,333,10.0,3.0,0.0,3.0,4.9,4.9,5.0,4.9,4.7,5.0,4.9,0.22,18.0,3240.0,35.5164032,24.01283836
8115,0.0,8.0,4.0,14.0,16.0,1.0,2.0,999.0,2.0,3.0,1125,1125,30,60,90,365,4.0,0.0,0.0,0.0,4.5,4.0,4.25,4.75,4.5,4.75,4.75,0.07,0.0,0.0,35.4066,25.01702
8116,5.0,9.0,4.6,356.0,413.0,5.0,1.0,1125.0,1.0,7.0,1125,1125,17,17,19,65,48.0,11.0,0.0,11.0,4.98,5.0,4.98,4.9,5.0,4.58,4.83,0.7,66.0,24420.0,35.36478,24.70911
8117,3.0,4.0,7.0,193.0,346.0,3.5,3.0,1125.0,3.0,7.0,1125,1125,30,60,86,342,10.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.9,4.8,0.15,6.0,1746.0,35.47986984,23.59256172
8118,1.0,1.0,2.0,4.0,4.0,1.0,3.0,730.0,3.0,3.0,730,730,29,48,64,148,8.0,4.0,0.0,4.0,4.88,4.88,4.75,5.0,4.88,4.88,5.0,0.11,24.0,1200.0,35.51435,24.02658
8119,0.0,1.0,2.0,3.0,3.0,1.0,2.0,30.0,2.0,2.0,1125,1125,15,25,37,227,15.9,3.9,0.0,3.8,4.83,4.91,4.93,4.95,4.95,4.93,4.88,0.4,26.6,7650.0,35.33982,25.13147
8120,3.0,1.0,6.0,1.0,1.0,1.7,5.0,1125.0,5.0,5.0,1125,1125,0,0,0,0,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.39175,24.78815
8121,2.0,4.0,6.0,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1125,1125,20,33,51,181,71.0,5.0,0.0,7.0,4.75,4.76,4.83,4.93,4.93,4.49,4.7,1.02,30.0,2160.0,35.31266,25.14828
8122,1.0,4.0,4.0,7.0,7.0,1.0,1.0,120.0,1.0,1.0,1125,1125,27,57,80,302,15.9,3.9,0.0,3.8,4.89,4.9,4.88,4.88,4.95,4.78,4.81,1.86,26.6,5952.0,35.51116,24.01609
8123,1.0,3.0,4.0,1.0,2.0,1.0,5.0,365.0,5.0,5.0,1125,1125,4,4,4,34,7.0,2.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1,20.0,1720.0,35.19259,26.15541
8124,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1125.0,4.0,4.0,1125,1125,0,0,0,22,76.0,16.0,0.0,16.0,4.91,4.95,4.84,4.93,4.97,4.67,4.93,1.08,128.0,2816.0,35.32334,25.28646
8125,3.0,4.0,6.0,3.0,5.0,3.0,3.0,45.0,1.0,7.0,4,1125,30,57,77,174,49.0,10.0,0.0,10.0,4.98,4.98,4.96,4.96,4.69,4.86,4.86,0.71,60.0,10200.0,35.01714,24.80528
8126,3.0,4.0,4.6,3.0,4.0,5.0,4.0,1125.0,4.0,4.0,1125,1125,28,58,88,363,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02,0.0,0.0,35.39398,24.78702
8127,1.9,3.0,4.6,3.0,4.0,1.6,1.0,1125.0,1.0,1.0,1125,1125,30,60,90,365,2.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,0.0,0.0,35.39474,24.78584
8128,1.0,1.0,3.0,1.0,1.0,1.0,4.0,60.0,1.0,7.0,60,60,10,17,22,188,61.0,13.0,0.0,13.0,4.85,4.87,4.85,4.92,4.95,4.75,4.82,0.89,104.0,5824.0,35.19843,24.21074
8129,1.0,2.0,4.0,1.0,1.0,1.0,2.0,21.0,2.0,2.0,21,21,5,13,15,159,30.0,9.0,0.0,9.0,4.97,4.93,4.87,4.97,4.93,4.97,4.87,0.45,54.0,2916.0,34.99142,25.53343
8130,2.0,3.0,6.0,7.0,10.0,3.0,4.0,365.0,4.0,6.0,365,365,0,7,18,54,5.0,1.0,0.0,1.0,4.8,4.6,5.0,5.0,4.6,4.8,4.8,0.15,8.0,8000.0,35.49622726,23.58515358
8131,1.0,2.0,2.0,2.0,2.0,1.0,5.0,730.0,5.0,5.0,730,730,28,48,57,284,46.0,15.0,0.0,15.0,4.87,4.96,4.89,4.91,4.93,4.96,4.91,0.66,150.0,7650.0,35.51613,24.02189
8132,1.0,3.0,4.0,6.0,8.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,11,41,144,3.0,0.0,0.0,0.0,4.67,4.67,5.0,4.33,4.67,4.33,4.33,0.04,0.0,0.0,35.34943,24.3006
8133,2.0,3.0,5.0,1.0,1.0,1.0,4.0,1125.0,1.0,4.0,1125,1125,29,35,46,233,23.0,9.0,0.0,9.0,4.91,4.96,4.87,4.83,5.0,4.87,4.87,0.34,72.0,4896.0,35.19802,26.1151
8134,2.0,3.0,5.0,193.0,346.0,2.0,4.0,1125.0,4.0,4.0,1125,1125,29,55,82,307,41.0,7.0,0.0,7.0,5.0,5.0,5.0,5.0,5.0,4.98,4.88,0.6,56.0,6160.0,35.50954056,23.98269081
8135,2.0,3.0,4.0,1.0,6.0,1.0,7.0,1125.0,1.0,7.0,1125,1125,28,45,55,260,24.0,6.0,0.0,6.0,4.88,4.88,4.88,4.88,5.0,4.83,4.96,0.35,84.0,6300.0,35.56029,24.09351
8136,1.0,2.0,3.0,1.0,1.0,1.0,5.0,30.0,1.0,5.0,30,30,1,3,17,95,55.0,12.0,0.0,12.0,4.98,5.0,4.98,5.0,4.93,4.95,4.93,0.8,120.0,8400.0,35.11274,24.55732
8137,1.0,2.0,4.0,4.0,4.0,1.0,2.0,1125.0,1.0,2.0,1125,1125,7,37,63,175,4.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,0.0,0.0,35.30386,25.3956
8138,2.0,2.0,5.0,1.0,1.0,1.7,2.0,1125.0,2.0,2.0,1125,1125,30,60,90,365,5.0,0.0,0.0,0.0,4.2,4.4,4.9,4.6,4.4,4.2,4.8,0.11,0.0,0.0,35.20861,26.10295
8139,5.0,7.0,11.0,113.0,314.0,3.0,5.0,1125.0,4.0,5.0,1125,1125,29,36,44,257,8.0,2.0,0.0,2.0,4.75,4.75,4.88,4.75,4.63,4.75,4.63,0.23,20.0,6860.0,35.50951767,23.96940422
8140,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1125.0,2.0,7.0,1125,1125,25,53,83,358,15.9,3.9,0.0,3.8,4.86,4.86,4.88,4.96,4.95,4.74,4.71,0.4,26.6,27030.0,35.03094,24.7688
8141,3.0,4.0,6.0,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125,1125,0,21,51,295,6.0,0.0,0.0,0.0,4.83,4.83,4.83,5.0,5.0,4.8,5.0,0.13,0.0,0.0,35.03133,25.91366
8142,1.0,2.0,2.0,3.0,5.0,1.0,1.0,1125.0,1.0,1.0,1125,1125,0,22,52,324,5.0,1.0,0.0,1.0,4.2,4.6,4.6,5.0,4.8,5.0,4.2,0.07,6.0,330.0,35.31144,25.39717
8143,0.0,2.0,2.0,4.0,4.0,1.0,7.0,1125.0,3.0,3.0,1125,1125,22,52,82,350,47.0,8.0,0.0,8.0,4.81,4.83,4.81,4.96,4.81,4.49,4.77,0.67,112.0,7056.0,35.25823,25.72557
8144,2.0,4.0,5.0,1.0,1.0,1.0,3.0,1125.0,7.0,7.0,1125,1125,0,0,6,159,20.0,4.0,0.0,4.0,4.85,4.85,4.9,5.0,5.0,4.35,4.8,0.29,24.0,4080.0,35.01494,25.68865
8145,0.0,2.0,2.0,3.0,3.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,1,1,2,2,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02,0.0,0.0,35.5128,24.03955
8146,0.0,2.0,2.0,3.0,3.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,0,0,0,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.51425,24.03908
8147,2.0,3.0,5.0,2.0,2.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,0,0,142,8.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,0.12,6.0,390.0,35.07285,26.14095
8148,4.0,8.0,8.0,41.0,49.0,4.5,6.0,21.0,6.0,7.0,21,21,2,12,19,57,20.0,9.0,0.0,9.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,0.29,108.0,32400.0,35.43732,24.22492
8149,2.0,3.0,4.0,2.0,2.0,1.0,3.0,1125.0,3.0,3.0,1125,1125,21,46,59,296,59.0,0.0,0.0,0.0,4.81,4.8,4.8,4.9,4.9,4.9,4.69,0.85,0.0,0.0,35.50748825,23.98484039
8150,2.0,3.0,5.0,356.0,413.0,2.0,1.0,1125.0,1.0,7.0,1125,1125,23,47,70,221,41.0,8.0,0.0,8.0,4.93,4.93,4.88,4.83,4.98,4.66,4.71,0.6,48.0,8304.0,35.51418,24.08983
8151,1.0,2.0,3.0,12.0,20.0,1.0,1.0,1125.0,1.0,1.0,1125,1125,0,18,35,162,15.9,3.9,0.0,3.8,4.93,4.9,4.88,4.98,4.99,4.65,4.93,1.94,26.6,27540.0,35.32915705,25.31858989
8152,1.0,2.0,3.0,12.0,20.0,1.0,1.0,1125.0,1.0,1.0,1125,1125,0,21,39,168,63.0,12.0,0.0,12.0,4.83,4.81,4.78,4.95,4.95,4.51,4.79,1.11,72.0,8784.0,35.32939,25.31769
8153,2.0,3.0,4.0,2.0,3.0,1.5,4.0,29.0,3.0,4.0,1125,1125,21,51,71,322,51.0,8.0,0.0,8.0,4.92,4.86,4.94,4.96,4.98,5.0,4.96,0.73,64.0,8448.0,35.51532,24.01679
8154,1.0,2.0,4.0,2.0,2.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,0,0,86,8.0,1.0,0.0,1.0,5.0,5.0,4.88,5.0,5.0,5.0,5.0,0.11,6.0,480.0,35.33859,25.1314
8155,5.0,9.0,4.6,145.0,239.0,5.0,5.0,30.0,4.0,5.0,1125,1125,18,29,39,99,4.0,0.0,0.0,0.0,4.75,5.0,4.75,5.0,5.0,4.5,4.75,0.12,0.0,0.0,35.45347,24.23854
8156,1.0,9.0,3.0,1.0,1.0,1.7,2.0,1125.0,1.0,2.0,1125,1125,0,0,0,0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,0.0,0.0,35.28172,25.46003
8157,3.0,4.0,5.0,193.0,346.0,2.0,4.0,1125.0,4.0,4.0,1125,1125,10,32,54,310,40.0,4.0,0.0,4.0,4.98,4.9,5.0,4.93,5.0,4.95,4.9,0.58,32.0,3456.0,35.51542664,24.0190773
8158,3.0,1.0,8.0,12.0,20.0,2.0,1.0,1125.0,1.0,1.0,1125,1125,0,21,44,160,8.0,2.0,0.0,2.0,5.0,5.0,4.63,5.0,5.0,4.63,5.0,0.12,12.0,4320.0,35.32949,25.31926
8159,2.0,4.0,4.0,2.0,2.0,1.0,3.0,1125.0,3.0,3.0,1125,1125,21,51,81,291,66.0,2.0,0.0,2.0,4.79,4.73,4.85,4.92,4.86,4.88,4.77,0.95,12.0,1980.0,35.50749,23.98484
8160,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1125.0,2.0,4.0,1125,1125,27,29,40,152,44.0,2.0,0.0,3.0,4.98,5.0,5.0,5.0,5.0,4.91,4.98,0.63,12.0,492.0,35.49397,23.6846
8161,1.0,2.0,4.0,145.0,239.0,1.5,5.0,30.0,3.0,5.0,1125,1125,13,33,50,149,41.0,0.0,0.0,0.0,4.9,4.95,4.83,4.85,4.93,4.68,4.76,0.59,0.0,0.0,35.35159,24.39942
8162,3.0,4.0,5.0,3.0,7.0,2.0,5.0,59.0,4.0,5.0,1125,1125,17,30,34,95,33.0,6.0,0.0,6.0,4.91,4.94,4.94,4.94,4.97,4.91,4.94,0.48,60.0,3600.0,35.5141,24.01034
8163,1.0,4.0,4.0,163.0,484.0,1.7,3.0,60.0,3.0,3.0,1125,1125,0,0,0,0,24.0,5.0,0.0,5.0,4.71,4.63,4.63,4.79,4.75,4.88,4.67,0.39,30.0,0.0,35.45157,24.17478
8164,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,16,36,55,216,57.0,11.0,0.0,11.0,5.0,4.98,5.0,4.98,4.98,4.81,4.82,0.83,66.0,9438.0,35.36184,24.48372
8165,2.0,4.0,4.0,9.0,17.0,2.0,4.0,1125.0,4.0,4.0,1125,1125,30,60,90,315,18.0,4.0,0.0,4.0,4.94,4.89,4.78,4.72,4.89,4.78,4.83,0.26,32.0,2176.0,35.03252,25.95273
8166,1.0,4.0,3.0,2.0,2.0,1.7,3.0,1125.0,3.0,3.0,1125,1125,0,0,0,0,15.0,0.0,0.0,0.0,4.47,4.6,4.53,4.93,4.73,4.53,4.6,0.22,0.0,0.0,35.20255,24.31244
8167,2.0,4.0,4.0,2.0,2.0,1.0,1.0,60.0,1.0,1.0,1125,1125,30,39,39,181,14.0,0.0,0.0,0.0,4.64,4.71,4.07,4.57,5.0,5.0,4.29,0.2,0.0,0.0,35.01859,25.85691
8168,3.0,3.0,7.0,272.0,420.0,3.5,5.0,1125.0,3.0,5.0,1125,1125,14,24,32,143,45.0,12.0,0.0,12.0,5.0,4.93,5.0,4.98,5.0,4.73,4.89,0.65,120.0,33960.0,35.35348,24.46525
8169,6.0,3.0,4.6,145.0,239.0,4.0,5.0,31.0,3.0,7.0,1125,1125,12,29,32,112,2.0,1.0,0.0,1.0,4.9,4.5,5.0,4.9,5.0,5.0,4.0,0.06,10.0,1440.0,35.44731,23.92062
8170,0.0,2.0,3.0,2.0,2.0,1.0,2.0,1125.0,1.0,2.0,1125,1125,0,8,20,72,15.9,3.9,0.0,3.8,4.89,4.9,4.93,4.93,4.92,4.87,4.87,1.94,162.0,8424.0,35.33274,23.56143
8171,1.0,1.0,1.0,2.0,2.0,1.0,3.0,730.0,3.0,3.0,730,730,0,0,0,81,81.0,11.0,0.0,11.0,4.69,4.77,4.77,4.85,4.73,4.83,4.74,1.16,66.0,1848.0,35.51503,24.02817
8172,1.0,4.0,3.0,2.0,2.0,1.5,1.0,1125.0,3.0,5.0,1125,1125,0,0,0,149,56.0,3.0,0.0,3.0,4.93,4.96,4.91,4.98,4.98,4.79,4.88,0.8,18.0,972.0,35.19062,25.70911
8173,1.0,2.0,4.0,5.0,5.0,1.0,1.0,1125.0,1.0,2.0,1125,1125,0,20,46,206,59.0,7.0,0.0,8.0,4.92,4.93,4.85,4.93,4.85,4.8,4.93,0.86,42.0,3990.0,35.34007,24.455
